code,parentcode,name-mr,name-en,count
ZE16A104/SP2-785,ZE16A104#,,,1
ZE16A104/SP2-786,ZE16A104#,,,1
ZE16A104/SP2-787,ZE16A104#,,,1
ZE16A104/SP2-788,ZE16A104#,,,1
ZE16A104/SP2-789,ZE16A104#,,,1
ZE16A104/SP2-790,ZE16A104#,,,1
ZE16A104/SP2-791,ZE16A104#,,,1
ZE16A104/SP2-792,ZE16A104#,,,1
ZE16A104/SP2-793,ZE16A104#,,,1
ZE16A104/SP2-794,ZE16A104#,,,1
ZE16A104/SP2-795,ZE16A104#,,,1
ZE16A104/SP2-796,ZE16A104#,,,1
ZE16A104/SP2-797,ZE16A104#,,,1
ZE16A104/SP2-798,ZE16A104#,,,1
ZE16A104/SP2-799,ZE16A104#,,,1
ZE16A104/SP2-800,ZE16A104#,,,1
ZE16A104/SP2-801,ZE16A104#,,,1
ZE16A104/SP2-802,ZE16A104#,,,1
ZE16A104/SP2-803,ZE16A104#,,,1
ZE16A104/SP2-804,ZE16A104#,,,1
ZE16A104/SP2-805,ZE16A104#,,,1
ZE16A104/SP2-806,ZE16A104#,,,1
ZE16A104/SP2-807,ZE16A104#,,,1
ZE16A104/SP2-808,ZE16A104#,,,1
ZE16A104/SP2-809,ZE16A104#,,,1
ZE16A104/SP2-810,ZE16A104#,,,1
ZE16A104/SP2-811,ZE16A104#,,,1
ZE16A104/SP2-812,ZE16A104#,,,1
ZE16A104/SP2-813,ZE16A104#,,,1
ZE16A104/SP2-814,ZE16A104#,,,1
ZE16A104/SP2-815,ZE16A104#,,,1
ZE16A104/SP2-816,ZE16A104#,,,1
ZE16A104/SP2-817,ZE16A104#,,,1
ZE16A104/SP2-818,ZE16A104#,,,1
ZE16A104/SP2-819,ZE16A104#,,,1
ZE16A104/SP2-820,ZE16A104#,,,1
ZE16A104/SP2-821,ZE16A104#,,,1
ZE16A104/SP2-822,ZE16A104#,,,1
ZE16A104/SP2-823,ZE16A104#,,,1
ZE16A104/SP2-824,ZE16A104#,,,1
ZE16A104/SP2-825,ZE16A104#,,,1
ZE16A104/SP2-826,ZE16A104#,,,1
ZE16A104/SP2-827,ZE16A104#,,,1
ZE16A104/SP2-828,ZE16A104#,,,1
ZE16A104/SP2-829,ZE16A104#,,,1
ZE16A104/SP2-830,ZE16A104#,,,1
ZE16A104/SP2-831,ZE16A104#,,,1
ZE16A104/SP2-832,ZE16A104#,,,1
ZE16A104/SP2-833,ZE16A104#,,,1
ZE16A104/SP2-834,ZE16A104#,,,1
